participant_id,domain,word,x_norm,y_norm,devnagri_word
53105,foods,चावल,0.7430061732308306,0.3186097031136857,चावल
53105,foods,दाल,0.7357678743477576,0.2645426019792421,दाल
53105,foods,पापड़,0.6098094498057248,0.0424812937484914,पापड़
53105,foods,फल,0.312908731039044,0.5426020087063269,फल
53105,foods,रोटी,0.3521744635695356,0.2104755303090303,रोटी
53105,foods,सब्जी,0.3513485573688599,0.2529568240575217,सब्जी
53307,animals,bail,0.7398942223136014,0.0559980690321023,बैल
53307,animals,billi,0.237256937881091,0.0540671011344436,बिल्ली
53307,animals,gadha,0.528760586872046,0.0540671011344436,गधा
53307,animals,gayan,0.7061756301188151,0.0559980690321023,गायन
53307,animals,hathi,0.3885060702726177,0.0521361332367849,हाथी
53307,animals,kutta,0.1427706230095771,0.0482741974414675,कुत्ता
53307,animals,lomdi,0.2707467126885305,0.0559980690321023,लोमड़ी
53307,animals,sher,0.1444612453287434,0.1042722664735698,शेर
53307,animals,tiger,0.1438202206933778,0.1544774318126961,टाइगर
53307,body-parts,aankh,0.3231202829512931,0.0328264542601979,आंख
53307,body-parts,baal,0.5436436602867497,0.0347574221578566,बाल
53307,body-parts,hath,0.8865512547925903,0.0289645184648805,हाथ
53307,body-parts,jeebh,0.635639484103891,0.0405503258508327,जीभ
53307,body-parts,kaan,0.4805179761079651,0.0405503258508327,कान
53307,body-parts,naak,0.4033705946227414,0.038619357953174,नाक
53307,body-parts,pair,0.8873918577529095,0.1815109823799179,पैर
53307,body-parts,peeth,0.4569389630817917,0.3437122857832488,पीठ
53307,body-parts,pet,0.3945724895299318,0.3417813473498219,पेट
53307,body-parts,taang,0.9278711430035408,0.1834419502775766,टांग
53307,body-parts,ungli,0.8914610930088341,0.1004103306782524,उंगली
53307,foods,bhindi,0.83558061336365,0.0463432295438088,भिंडी
53307,foods,chaval,0.2042710600729795,0.057929036929761,चावल
53307,foods,dahi,0.9501030662132008,0.0482741974414675,दही
53307,foods,dal,0.7154066599286865,0.0405503258508327,दाल
53307,foods,kaddu,0.7901295220717824,0.0405503258508327,कद्दू
53307,foods,maggi,0.5350865551632354,0.0521361332367849,मैगी
53307,foods,roti,0.1730111123849471,0.0540671011344436,रोटी
53307,foods,sabzi,0.7481149786136708,0.038619357953174,सब्ज़ी
61476,animals,bail,0.2856997522710235,0.5307152966037282,बैल
61476,animals,bhais,0.2755890931830997,0.4636236163702215,भैंस
61476,animals,bhallu,0.3962329839056732,0.5124569468872061,भालू
61476,animals,billi,0.1475072083848986,0.4550044454652924,बिल्ली
61476,animals,cheeta,0.3072000388592192,0.1677419383557238,चीता
61476,animals,chuha,0.1378044999276263,0.550121141518718,चूहा
61476,animals,kutta,0.1574629074120558,0.3081218824666948,कुत्ता
61476,animals,machli,0.6333364452510087,0.7099069305446789,मछली
61476,animals,sher,0.3130938076781743,0.2446002846926273,शेर
61476,colours,gulabi,0.1957363740825775,0.636644087425013,गुलाबी
61476,colours,hara,0.1857580002754973,0.2740022947507077,हरा
61476,colours,kaala,0.5905252879446696,0.2991457252302681,काला
